SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2003,数据挖掘技术及其在高校教学系统中的应用,魏萍萍;王翠茹;王保义;张振兴,华北电力大学计算机科学与工程系;华北电力大学计算机科学与工程系;华北电力大学计算机科学与工程系;华北电力大学计算机科学与工程系 保定 071003 ;保定 071003 ;保定 071003 ;保定 071003,计算机工程,数据挖掘;;关联规则;;频繁项集,"分析和指出了现有一些关联规则算法的优缺点,并进行改进,对教学信息库进行 数据挖掘,寻找高校教学体制中各因素间的关联关系,为高校管理决策提供了科学依据?",2003/6/5,2003
CJFD2003,一种面向数据挖掘预处理过程的领域知识的分类及表示,王大玲;于戈;鲍玉斌;王国仁,东北大学信息科学与工程学院;东北大学信息科学与工程学院;东北大学信息科学与工程学院;东北大学信息科学与工程学院 辽宁 沈阳 110004 ;辽宁 沈阳 110004 ;辽宁 沈阳 110004 ;辽宁 沈阳 110004,小型微型计算机系统,领域知识;;数据预处理;;数据挖掘,"本文强调了领域知识应用于数据预处理过程的特点和意义,给出了面向数据预处理技术的领域知识的分类和表示,设计了面向数据预处理技术的领域知识的存储结构和将领域知识应用于数据预处理过程的算法.",2003/5/21,2003
CMFD2015,基于Hadoop的空间数据挖掘研究,徐明,,陕西师范大学,面元加权Voronoi图;;K-Means空间聚类;;Hadoop;;MapReduce;;空间数据挖掘,"空间数据挖掘是对空间数据中的隐含知识、空间关系自动提取的研究方法。空间数据既可以是点、线、面等空间实体数据,又可以是具有地理位置和属性特征的空间对象,数据类型繁多,使得单一的空间数据挖掘技术难以满足实际应用需求。并且数据量庞大,使得空间数据挖掘极为耗时,不能有效地满足其时效性需求。常见的空间数据挖掘技术包括统计分析方法、聚类分析方法、空间分析方法、计算几何方法等。 计算几何中的Voronoi图方法能较好地表达空间实体的邻近关系,可以处理点、线、面等空间实体数据挖掘问题。而目前线、面等复杂实体目标的加权Voronoi图研究较少且效率较低,因此针对面元目标的加权Voronoi图研究具有重要价...",2014/6/1,2014
CMFD2015,智慧校园数据挖掘及其应用,石飞飞,,北京邮电大学,智慧校园;;数据挖掘技术;;可视化;;挖掘平台,"随着信息化办公的日益推进,智慧校园成为了当今校园建设的主题,并且取得了一定的成果,一卡通在高校中的普及就是一个很好的例子。然而随着一卡通在高校中的普及,校园中产生了丰富庞大而独立的数据,如学生的消费数据,上网、门禁、成绩等这些来自不同数据源的数据。由于这些数据与学生的学习生活有着密切的联系,因此如何挖掘这些数据背后隐藏的信息,缓解“数据爆炸,知识贫乏”的局面,提高数据利用率,适时提供预测性和指导性的信息已经成为智慧校园建设一种迫切的需求。 鉴于以上需求,本课题基于B/S架构设计并实现了一种可视化的智慧校园数据挖掘平台,实现了后勤相关的挖掘,学生相关的挖掘和教务相关的挖掘三大数据挖掘模块,...",2014/1/6,2014
CMFD2015,面向大数据的聚类挖掘算法研究,李雄,,南京邮电大学,大数据;;流数据;;聚类挖掘;;文本聚类;;云计算;;Hadoop,随着全球信息技术的快速发展与应用，大数据时代已经来到，大数据挖掘技术应运而生，它是一种从大规模、快速到达、异构的数据源中有效地挖掘有价值知识的数据处理技术。 本文把面向大数据的聚类挖掘算法作为研究重点，针对大规模数据集与高速数据流两大特点，对大数据聚类挖掘算法进行研究，以提高挖掘效率为目标，既研究算法本身的改进又研究算法基于云计算的并行化。 针对高速数据流聚类，以提高实时在线流数据聚类挖掘的准确性为目的，通过对StrAP算法加以改进，设计了一种基于滑动时间窗口模型的在线聚类算法ISTRAP，并通过仿真实验验证了该算法的性能。在ISTRAP算法之上，依据对数据流历史数据及演变分析的需...,2014/2/1,2014
CJFD2005,数据挖掘技术在农业领域中的应用研究,龙腾芳,广东省韶关市韶关学院计算机系 512005,微计算机信息,数据挖掘;;农业;;应用,"数据挖掘是一种深层次的数据分析方法,是现代科学技术相互渗透与融合的必然结果。本文阐述了数据挖掘技术的基本原理,并根据农业数据的特点,探讨和分析了数据挖掘技术在农业方面的应用研究。",2005/3/20,2005
CJFD2005,在线测试分析与数据挖掘系统的设计,余胜泉;李世亮;谢晓林,北京师范大学教育技术学院;北京师范大学教育技术学院;北京师范大学教育技术学院 北京 100875 ;北京 100875 ;北京 100875,开放教育研究,在线测试;;成绩分析;;在线教学评价;;数据挖掘,"本文阐述了一个在线测试分析与数据挖掘系统的设计与实现,该系统建立在经典测量理论的基础上,由数据接口、数据预处理、数据挖掘等八部分组成,系统通过对考试和作业过程中成绩数据进行科学统计分析,能够从学生的得分中提取大量的有关教学和学习的过程信息,从而为教师和学生改进教学和学习提供明确的方向和指导。同时,本系统在利用知识图分析学生的知识点掌握情况并结合对学习效果的分析,最终得出学生学习路径方面的建议。",2005/10/5,2005
CJFD2005,数据挖掘在电信业中的应用研究,吴志勇;吴跃;,电子科技大学计算机科学与工程学院;电子科技大学计算机科学与工程学院 四川成都610054;四川成都610054,计算机应用,数据挖掘;;关联规则;;电信;;Apriori,"介绍了数据挖掘的基本流程和应用于电信的一种数据挖掘系统的结构,并对该系统的各模块进行了功能分析说明;对用于关联规则挖掘的Apriori算法进行了详细的分析和研究,同时对电信业务中的一些实际数据用Apriori算法工具进行了实际应用。",2005/12/30,2005
cjfd2000,神经网络在数据挖掘中的应用研究,李业丽;常桂然;徐茜,东北大学软件中心!沈阳;110006;E－mail：liyl＠Mars．csc．neu．edu．cn;东北大学软件中心!沈阳;110006;E－mail：liyl＠Mars．csc．neu．edu．cn;东北大学软件中心!沈阳;110006;E－mail：liyl＠Mars．csc．neu．edu．cn,计算机工程与应用,神经网络;;数据挖掘;;分类;;可视化,针对神经网络在社保数据挖掘项目中对数据预处理的具体应用，讨论了神经网络在数据挖掘中的作用。尽管神经网络具有结构复杂、网络训练时间长、结果表示不容易理解等不利之处，但其错误率低的优点是其它方法所不及的，并在数据挖掘采用的方法中具有其优势。,2000/8/9,2000
cjfd2000,一种基于数据仓库的数据挖掘系统的结构框架,商琳;骆斌,南京大学计算机软件新技术国家重点实验室!江苏　南京　210093;南京大学计算机软件新技术国家重点实验室!江苏　南京　210093,计算机应用研究,数据挖掘;;数据仓库;;查询协同机,数据仓库和数据挖掘技术是数据库、信息决策和机器学习等领域的前沿研究方向之一。基于数据仓库的数据挖掘技术目前是研究的热点课题。提出了一种基于数据仓库的数据挖掘系统结构框架，介绍了其各个组成部分，并对其中的重要组成模块查询协同机进行了详尽地描述，同时给出了具体的查询协同算法。,2000/9/28,2000
CJFD2009,基于数据挖掘技术的图书馆流通数据的关联分析,陆觉民;马国栋;郑宇;,上海大学图书馆;,现代情报,数据挖掘;;关联规则;;图书馆,"运用改进的Apriori算法,对具有代表性的与分析任务相关的数据进行样本抽取,利用Weak作为数据挖掘算法开发工具,产生了一系列强关联规则。根据这些规则,我们可以解读出一些现象,它不仅能揭示隐藏在大量数据后的重要关系信息,同时也为这种关系提供了量化描述手段。这些定性定量的信息不仅能对图书馆的各项工作提供技术上的支持,还可对学校的教学,课程的设置,学科的交叉渗透等提供信息。",2009/9/25,2009
CMFD2013,基于地理信息的检索和用户数据挖掘,任克江,,大连理工大学,地理信息检索;;数据挖掘;;基于位置的服务;;用户定位;;位置推荐,"Web技术的发展,使得网页中包含了大量的地理信息,挖掘网页中包含的地理信息,将其应用到传统的信息检索领域,有助于搜索引擎更好的理解用户的查询意图,产生个性化的搜索结果。移动互联网技术和基于位置服务LBS(Location-based services)的迅猛发展,催生了新的社交网络。用户在这些新的社交网络中,可以发表自己的看法,实时记录自己参加的活动和活动场所。这就使得通过大量真实的用户数据挖掘用户的活动范围、学习用户行为习惯成为可能,从而可以提供更好地广告服务和个性化推荐。 本文主要从以下三个方面对地理信息的应用进行研究： 首先,基于文档地名感知的地理信息检索模型,将地理信息应用...",2013/4/20,2013
CMFD2013,面向大学生心理问题分析的数据挖掘技术应用研究,周方超,,大连海事大学,焦虑;;抑郁;;心理测评系统;;数据挖掘;;静息态,"随着社会不断发展,科技不断进步,人们的心理状况也发生着日益剧烈地变化,特别是当代大学生的心理状况。大学生是一个特殊群体,他们来自不同的地域、成长在不同的环境中、有着不同的文化氛围,但是,当他们步入大学的那一刻起,却要面临着与以前完全不同的生活工作环境。这很容易使他们的心理环境发生剧烈的变化,容易产生不良的负性心理情绪,特别是焦虑和抑郁情绪。如果这样的负性情绪长久下去,将会影响学生以后的学习工作和生活质量。大学生是国家建设的后继力量,大学生能否健康成长直接影响到国家和社会的持续发展,因此,探索大学生负性情绪的成因模型并挖掘心理问题的脑内活动模式成为目前的重要研究课题。本文通过三种方式来研究大学生...",2013/6/2,2013
CMFD2013,基于数据挖掘的手机上网流量经营分析与策略研究,王静,,成都理工大学,手机上网;;数据挖掘;;预处理技术;;离散化;;决策树;;剪枝技术,随着3G网络的发展，移动互联的时代已经到来，作为通信运营企业要想在这场移动互联网大战中占有一席之地，除了提高各自网络接入移动互联网的能力，还应寻求摆脱被各大互联网公司管道化的出路。这其中包括提升自身移动终端产品质量和数量，大规模开发各类型适合终端承载的应用程序，搭建3G体验环境，推广音乐、阅读、视讯、游戏、动漫、应用商城等基地产品的整合营销，提高各自在市场中的渗透率。但是，以这种策略很难在短时间内与更有实力和经验的互联网公司抗衡。在这种局面下，可以通过自身掌握的用户上网信息，如上网偏好，上网时段等信息将用户分类，为客户提供个性化的服务；或是推出按偏好域名分类的流量套餐，用户可根据自己的喜好选用...,2013/5/1,2013
cjfd2006,数据挖掘在高校学生管理决策中的应用模式分析,刘雨露;,重庆三峡学院数学与计算机科学院 重庆万州404000,成都信息工程学院学报,数据挖掘;;学生管理工作模式;;序列;;关联;;分类,"随着因特网的广泛应用,各高校在开展现代远程教育过程中记录了大量复杂的学生信息,基于这些历程信息,在高校学生管理决策中利用数据挖掘技术,提出了现代高校学生管理工作的新模式,并就几个管理决策的应用模式进行了实例分析。",2006/6/30,2006
CMFD2008,用于数据挖掘的支持向量机算法研究,杜熊禹,,电子科技大学,数据挖掘;支持向量机;分类;回归;性能优化,数据挖掘(DM)是一类新兴的智能化数据处理工具，广泛的应用于数据库中的知识发现过程。机器学习算法是DM系统的核心组成部分，优秀的学习机器能够大大提高DM的性能和效率。 支持向量机(SVM)是基于统计学习理论的小样本预测工具。该工具是一类泛化性能很好的学习机器。以SVM为工具研究DM任务的课题，具有一定的理论价值和现实意义。 本文实现了SVM在DM中的应用。主要的研究内容包括： 1．对DM和机器学习领域的理论模型、算法和实现技术，做了概括性的综述 2．利用支持向量分类器(SVC)和支持向量回归机(SVR)，解决了D...,2006/12/1,2007
CMFD2008,数据挖掘技术在网络教育平台中的应用研究,王丽影,,天津师范大学,数据挖掘;;网络教育平台;;个性化推荐;;成绩分析,"数据挖掘是从大量的、不完全的、有噪声的、模糊的、随机的数据中,提取隐含在其中的、人们事先不知道的、但又潜在有用的信息和知识的过程。近十几年来,数据挖掘技术已经得到了广泛的研究,并在商业、金融、医疗等众多领域得到了成功地应用,但在教育领域中应用的还很少。随着信息技术的发展,信息技术在教学中的应用也越来越广泛,出现了各种各样的教育教学平台,在网络教育平台快速发展的同时,积累了很多数据,如用户的访问日志信息、注册信息、考试成绩信息、交流信息等,人们往往忽视了这些数据的重要性,造成了资源的极大浪费,这些缺点限制了网络教育平台的继续发展。 本文针对这一问题提出了将数据挖掘技术运用于网络...",2008/4/1,2008
CMFD2008,基于贝叶斯网络的数据挖掘研究,徐计,,天津师范大学,数据挖掘;;贝叶斯网络;;Chi2变形;;贪心算法;;线性回归,"贝叶斯网络是贝叶斯方法与图形理论的有机结合。由于理论上的严格性和一致性,以及有效的局部计算机制和直观的图形化知识表达,贝叶斯网络已经成为人工智能领域的研究热点。本文将贝叶斯网络应用于农业科学领域,对某农场的牛奶产量进行学习与预测,完成了用贝叶斯网络方法进行数据挖掘的整个流程,并将获得的结果与多元线性回归方法得到的结果进行了比较。本文的主要工作和创新之处如下: (1)简要介绍了数据挖掘的概念和相关技术,阐述了贝叶斯网络的基本原理和方法。 (2)在数据预处理阶段,采用了作者于2007年3月提出的Chi2变形算法。该算法在保持数据忠实性的同时,将各预测变量的取值离散化,以便...",2008/3/26,2008
CJFD2013,基于数据挖掘的个性化学习模式研究,陈超;,渤海大学大学计算机教研部;,电子设计工程,个性化学习;;数据挖掘;;远程教育;;网络辅助教学系统,"将数据挖掘应用于网络教育领域,是教育技术发展的必然趋势。基于数据挖掘技术的个性化学习支持系统,在学习过程中为学习者提供个性化的学习内容、学习指导和学习资源,并支持其认知过程。文中从数据挖掘技术与个性化学习的关系出发,探讨了数据挖掘技术在个性化学习中应用领域,系统地分析了数据挖掘的主要技术及其在个性化学习各个环节的作用。",2013/6/20,2013
CJFD2008,使用数据挖掘工具Weka,陆远蓉;,广东工程职业技术学院计算机信息系 广东广州510520,电脑知识与技术,数据挖掘;;工具;;Weka,"当今社会,数据无处不在,数据挖掘技术作为一种新的信息处理技术,从海量的数据中找出有潜在价值的数据规律或数据模型。用人工的方式难以实现这个目标,Weka是一种可用于数据挖掘的工具,数据挖掘用户可使用Weka执行数据预处理,分类,回归,聚类,关联规则等任务。以Weka自带的数据集为例,详细介绍作为易于使用的数据挖掘工具Weka的使用。",2008/2/23,2008
CMFD2004,基于OLAM的可视化数据挖掘技术研究,刘绪崇,,中国人民解放军国防科学技术大学,"可视化,数据挖掘,关联规则,组件,OLAM,CRM,OpenGL",数据挖掘可视化技术包括数据挖掘技术与可视化技术，它首先来自于科学计算可视化。OLAM是数据挖掘(DM)与OLAP技术的有机结合，充分利用了二者的优势，克服二者的不足。本论文所研究的基于OLAM的可视化数据挖掘技术将数据挖掘工具与可视化展现工具融为一体，并使用户与数据挖掘过程充分地交互，从而大大地提高数据挖掘的效率和质量，增加用户对结果模式的理解。 本论文对基于OLAM的可视化数据挖掘技术做了比较深入的研究，主要包括对数据挖掘可视化的概念、应用、分类和方法进行了归纳总结；深入而详细地研究了OLAM引擎的结构和实现机制，并设计了一个基于OLAM可视...,2002/11/1,2002
CMFD2004,基于粗集理论的数据挖掘的数据预处理研究,李萌,,华中师范大学,数据预处理;数据挖掘;粗糙集;数据离散;属性约简,随着信息时代的来临，人类在各种领域中面临着越来越多的数据信息。与此同时，这些数据还在以惊人的速度不断增长。因此，为了提高工作效率和生活质量，人们必须获取蕴藏在其中的有价值的信息。为了达到这个目的，人们开始致力于从数据库中发现知识的研究。然而，众所周知，数据库中往往存在冗余数据(Redundant data)、缺失数据(Missing data)、不确定的数据(Uncertain data)和不一致的数据(Inconsistent data)等诸多情况，这些数据成了发现知识的一大障碍。因此，在从数据库中发现知识之前必须对数据进行预处理。本论文着重研究数据挖掘中的数据的预处理，尤其是数据离散和属性...,2004/5/1,2004
CJFD2010,基于MVC架构的数据挖掘平台的设计与实现,叶苏南;彭宏;覃姜维;,华南理工大学计算机科学与工程学院;,计算机工程与设计,数据挖掘;;软件复用;;软件构件;;Eclipse插件;;富客户端平台;;图形编辑框架;;模型-视图-控制器,"为了增强数据挖掘软件各功能模块的可扩展性和复用性,分析了现有数据挖掘工具的优缺点,并综合考虑数据挖掘过程的实际特点,提出了一个基于MVC架构的数据挖掘平台设计方案。在此基础上,利用Eclipse plug-in,RCP,GEF等技术,实现了一个数据挖掘平台原型系统。该平台遵循CRISP-DM过程标准,在软件架构上实现了低耦合、高复用,为用户提供了一个友好、灵活、易重用、可扩展的数据挖掘应用环境。",2010/3/16,2010
CJFD2010,Web数据挖掘技术在电子商务中的应用,蔺莉;潘浩;,黄淮学院;,电脑知识与技术,电子商务;;数据挖掘;;Web挖掘,"电子商务是现代商业模式,数据挖掘是先进的信息处理技术。随着电子商务发展的势头越来越强劲,面向电子商务的数据挖掘将是一个非常有前景的领域。介绍了Web数据挖掘的概念和分类,论述了电子商务中Web挖掘的过程和方法,并阐述了数据挖掘在电子商务中的应用,揭示了数据挖掘在电子商务中的广阔的应用前景。",2010/2/5,2010
CMFD2016,银行业中数据仓库的设计及数据挖掘算法的实现,张弘毅,,中国地质大学(北京),互联网金融数据仓库数据挖掘;;Pro—Apriori;;决策树,"随着全球互联网经济的迅速发展,互联网金融、网络购物、网上银行等电子商务的发展势头迅猛。尤其是中国经济蓬勃增长的今天,银行客户服务环节正经历着严峻的挑战。由于外资银行抢先一步收到网络革命的洗礼,在进入中国市场之后,在电子化、网络化银行方面比中国银行显示出更为优秀的潜质。拥有全球相当大市场份额的中国互联网金融市场,面对外资银行的冲击,面临严峻的挑战。另一方面,计算机相关技术的迅猛发展,使得数据仓库(DW)、数据挖掘(DM)等数据分析类技术日趋成熟。同时,面对我国金融领域进一步面向全球开放,银行业内的竞争趋势日显突出,而在此竞争过程中,信息化成熟度的影响尤为重要。银行业中,信息化的过程分为业务信息化...",2015/5/1,2015
CMFD2016,基于数据挖掘技术的矿井提升机故障诊断研究,郭忠俊,,中国矿业大学,矿井提升机;;数据挖掘;;粗糙集理论;;决策树算法;;故障诊断,"矿井提升机是煤矿生产的关键设备,在保证煤矿安全生产中起着至关重要的作用。在矿井提升机日常运行过程中会产生海量的监测数据,其中蕴涵大量潜在的信息。本文引入了数据挖掘技术进行矿井提升机故障知识的自动获取,设计基于数据挖掘技术的提升机故障诊断系统,对保证煤矿安全生产具有重要的意义。本文以矿井提升机系统为研究对象,总结了提升机常见故障及故障机理,研究了粗糙集理论及决策树分类算法,引入近似精度的决策树分类算法诊断模型,设计了基于数据挖掘技术的矿井提升机故障诊断系统。主要研究内容包括:(1)分析了矿井提升机常见的故障类型及故障机理,总结了常见的故障特征,利用时频域分析表征故障的特征参数,确定系统所需的监测...",2015/6/1,2015
CMFD2014,数据挖掘技术在交通领域的应用,祝小静,,河南师范大学,数据挖掘;;交通;;关联规则;;决策树,"改革开放以来,我国经济快速发展,私家车数量急剧上升,目前,我国汽车保有量已达1.04亿辆之多。伴随这么高的汽车拥有量而来的就是各种交通问题的出现。交通事故的频发给人们的财产和生命安全带来了严重威胁。交通拥堵问题给我们的出行带来了不便,耽误了很多宝贵的时间,一定程度上降低了大家的幸福感。传统的方法,如拓宽道路、增加交通管制人员等,已经满足不了现阶段的需求。近年来,数据挖掘技术的兴起,让我们看到了解决这个问题的希望。 由于计算机科学的快速发展以及利用现代化的硬件技术进行采集数据,导致在很多领域产生了大量的数据需要收集和处理。在过去的十年中,交通管理领域成为了一个产生无限多数据的科学新领域。本...",2013/4/1,2013
CMFD2014,糖尿病中医临床数据挖掘技术研究,杨开明,,昆明理工大学,数据挖掘;;关联规则;;决策树;;Apriori算法;;C4.5算法,"糖尿病是一种病程长、并发症多,严重危害人类健康的病证,近年来发病率更有增高的趋势。中医药在改善糖尿病的症状,防治并发症等方面均有较好的疗效。然而传统中医诊断由于自身原因,存在主观性强和可重复性差的特点,严重阻碍了中医学术思想和临床诊断经验的交流与研究。本课题将数据挖掘技术引入到糖尿病中医临床数据处理中,采用适当的数据挖掘方法,以昆明市中医院糖尿病临床数据为数据源,尝试着挖掘治疗糖尿病的用药规律,为中医临床治疗糖尿病提供参考。 论文首先从糖尿病电子病历中提取患者“症状”、“辩证”、“处方”信息,针对信息中存在的“多词一意”、“描述繁琐”、“词意交叉重叠”等现象进行规范化和数值化处理,然后采...",2013/3/1,2013
CMFD2013,医保人群医疗费用的数据挖掘与分析,朱彦华,,华南理工大学,数据清洗;;数据仓库;;数据挖掘;;医保费用分析;;关联规则,"随着医疗改革的深入，医保病人在医院病人中占的比例越来越高，医保收入在医院的营业收入中占的比重也越来越大，医保管理成为医院管理的重点。目前医院医保管理所面临的问题有：如何在合理的控制医保病人医疗费用上涨的同时为医保病人提供完善的医疗服务；如何合理分配医保返回资源，制定科学的医保定额指标；如何调动科室积极性促使科室主动贯彻医保政策等等。针对上述问题，我们提出对医院医保数据进行挖掘分析。 现在国内大部分的医院都建立了自己的医院信息管理系统，并在多年运行中累积了大量的医疗业务数据。传统的统计技术及数据管理工具无法对庞大的数据库进行深入的挖掘分析，面对这一问题,善于从海量数据中发现新的知识、模式的...",2012/5/25,2012
CJFD2004,数据挖掘技术及其在图书馆中的应用,鲍翠梅;王尊新;白如江,山东理工大学图书馆;山东理工大学图书馆;山东理工大学图书馆 淄博255000 ;淄博255000 ;淄博255000,情报杂志,数据挖掘;;图书馆;;Web挖掘,"数据挖掘技术是一种新兴的信息处理技术 ,在信息的利用和提取中发挥着日益重要的作用。在论述数据挖掘技术的基础上 ,探讨了数据挖掘在图书馆的巨大应用价值",2004/9/18,2004
