SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFDTEMP,汉语组块分析在情感分类中的应用研究,杜思奇;李红莲;吕学强;,北京信息科技大学信息与通信工程学院;北京信息科技大学网络文化与数字传播北京市重点实验室;,计算机应用与软件,汉语组块分析;;情感标签;;情感词本体;;情感分类,"网络产品评论的情感分析对网络用户的日常购买行为有着重要的决策作用,因此,如何利用细粒化的处理方法提高情感分析的准确率,成为了一个热门的研究话题。针对该问题提出一种基于汉语组块分析的情感识别方法,首先依靠汉语组块分析对汽车评论语料进行细粒化的处理并提取情感标签,再结合情感词本体和支持向量机模型对情感标签进行分类,从而实现情感倾向性的判别。实验表明,采用汉语组块分析的情感分类方法相比其他的分类算法平均准确率提高了4%。因此,基于汉语组块分析的情感分类可以降低分类器的输入特征维数,并有效提高分类器的分类性能。",2016/10/15,2016
CJFDTEMP,面向契约型客户细分的动态粗糙聚类算法,胡晓雪;赵嵩正;张国峥;,西北工业大学管理学院;,小型微型计算机系统,动态聚类;;聚类算法;;粗糙集理论;;客户细分,"针对传统聚类技术无法处理客户细分领域聚类结构随时间变动的问题,提出一种面向契约型客户细分的动态粗糙聚类算法.该算法使用粗糙k-means构建初始分类器,利用客户契约在不同聚类周期内的生效和失效制定分类器参数的更新规则,从而迭代更新聚类结构.同时在各周期聚类结果的基础上定义了类规模和粗糙度变化的指标,在此基础上度量由聚类对象增减引起的类稳定性和不确定性的改变.该算法的优点是在实现动态聚类时能兼顾聚类对象的增减和聚类结构的变化,并且考虑了契约型客户的特点和数据集的不平衡性.最后给出一个电力客户细分实例,验证说明了所提出算法的有效性.",2016/10/15,2016
CJFDTEMP,基于网络爬虫技术的学生信息收集方法,王素华;,长春职业技术学院;,电脑迷,网络爬虫;;职业院校;;交互式;;自学,"职业院校学生在学习过程中,遇到知识层面的问题时很难自主解决,在网络发展的今天,交互式的教学具有不可替代的优点。本文针对教师无法全面了解学生自学时遇到的困难这一问题,提出了利用网络爬虫对学生信息进行收集的方法,取得较好的结果。",2016/3/15,2016
CJFDTEMP,基于本体的推荐系统研究综述,唐晓波;魏巍;,武汉大学信息系统研究中心;武汉大学信息管理学院;,图书馆学研究,本体;;推荐系统;;语义;;推荐方法,"基于本体的推荐技术在解决传统推荐系统中存在的数据稀疏性、语义缺乏、推荐精度低等问题中发挥了重要的作用。文章首先梳理了基于本体的推荐系统在实现过程中的关键技术,帮助读者了解基于本体的推荐系统的基本特征和技术实现上的重要问题,然后对基于本体的推荐系统的主流方法以详细介绍应用实例的方式进行了分析与总结,最后对基于本体的推荐系统有待深入的研究和发展趋势进行了展望。",2016/9/25,2016
CJFDTEMP,基于Oracle ESB建设校园服务体系的实践与探索,范江波;,西南财经大学信息与教育技术中心;,中国教育信息化,信息化;;数字校园;;智慧校园;;ESB;;服务,"在全球工业化、网络化和数字化的背景下,随着校园网规模的日益增大,信息化程度的不断提高给校园网的安全性、可用性、稳定性以及可扩展性提出了越来越高的要求。数字校园初步实现了高校的信息资源整合与应用集成,但其面向最终用户的服务支撑能力弱、应用融合不深入等问题成为当前阻碍高校信息化发展的主要矛盾。构建面向用户的信息服务体系,对高校智慧校园建设具有重要的意义。本文分析了面向用户信息服务的体系结构,它的演化过程以及主要技术手段,优化配置高校信息化的基础设施及信息资源,实现各类信息资源的共建共享,为智慧校园提供良好的信息环境与服务。",2016/10/5,2016
CJFDTEMP,视联网的特征与关键技术研究,李弈星;,湖南省长沙市明德中学;,科技展望,视联网;;关键技术;;应用,"视联网技术是目前研究的热点,是一种全新的网络互动体验模式,视联网技术可以利用数据挖掘技术、移动计算技术等获取到海量信息,并利用多模态感知技术、空间定位技术将虚拟对象放置在真实的环境中,视联网技术的发展潜力是非常大。本文主要针对视联网技术的核心与关键技术应用展开分析。",2016/10/10,2016
CJFDTEMP,基于隐含狄利克雷模型的文献主题演化预测,茅利锋;张伟;,南京邮电大学计算机学院;,计算机技术与发展,隐含狄利克雷分配模型;;主题演化预测;;马尔可夫链;;状态转移,"利用隐含狄利克雷分配模型(LDA),根据科技文献往年的主题变化来分析科技文献主题的演化,是目前主题演化研究的热点。根据科技论文的主题演化具有无后效性的特点,使用马尔可夫链来预测主题的演化信息。该方法利用LDA模型获取不同时段的主题,使用相似度等方法对相邻时间窗口的主题进行关联,并根据主题的强度将主题分为热门主题、普通主题和冷门主题,最后利用马尔可夫链得到主题之间的强度转移概率矩阵,对主题的强度变化趋势进行分析和预测。对NIPS论文集进行实验表明,科技论文主题在长时间演化后,其状态占比趋于稳定,热门主题、普通主题和冷门主题占比将保持在30%、60%和10%左右。说明该方法能有效地根据现有的主题演...",2016/8/1 9:07,2016
CJFDTEMP,办公自动化软件研究与应用,曹静;,吉林石油装备技术有限责任公司;,中国新技术新产品,办公自动化;;公文管理;;协作配合;;新闻管理,"互联网、多媒体、数据库技术的快速普及和发展,促进了自动化软件在政企单位办公中的应用,许多政企单位引入了先进的分布式管理系统,可以实现企业业务协同、信息共享等作用。办公自动化软件主要功能包括公文管理、请假管理、协作配合、新闻管理、个人工作任务管理、信息资源管理等,并且引入了先进的虚拟化技术、数据和程序隔离、数据迁移技术、平台支持技术,可以提高办公自动化软件应用效率,具有重要的作用和意义。",2016/10/25,2016
CJFDTEMP,基于语义本体的个性化学习推荐研究,李京杰;,宿迁学院艺术与传媒学院;,软件导刊(教育技术),语义网;;本体;;个性化学习,"研究了语义本体库的构建,然后基于语义本体研究了几种个性化推荐策略,即基于学习内容的个性化推荐策略、基于""学习团簇""的推荐策略以及综合型个性化推荐策略,以期对提高在线个性化学习服务质量起到一定的理论参考作用。",2016/9/23,2016
CJFDTEMP,移动通信网络中大数据处理的关键技术,管凯云;,山西省通信管理局;,电子技术与软件工程,移动通信网络;;大数据;;关键技术;;处理,"随着社会的发展,移动通信网络也在不断进步,并且受到的广大群众的欢迎。但是与此同时也产生了大量的数据,那么如何对这些数据进行处理,这也成为了一大难题。本文主要是介绍大数据的相关概念以及发展历程,分析其所用的关键技术,并对""云计算""的现状进行深入解析。",2016/10/8 9:28,2016
CJFDTEMP,基于影响空间的初始中心点优化K-means聚类算法,赵文冲;蔡江辉;张继福;,太原科技大学计算机科学与技术学院;,太原科技大学学报,K-means算法;;影响空间;;加权距离吸引因子;;初始点优化,"针对K-means聚类算法依赖初始点、聚类结果受初始点的选取影响较大的缺陷,给出了一种稳定的基于影响空间的初始点优化K-means聚类算法。该算法借助了影响空间数据结构和定义的加权距离吸引因子,将特殊中心点合并为K个微簇,并对微簇中的数据点加权平均得到K个初始中心点,然后执行K-means算法;最后,理论分析和实验结果表明,该初始点优化K-means聚类算法能够有效降低噪声数据对聚类结果的影响,在聚类结果、聚类过程效率方面有较大优势。",2016/10/15,2016
CJFDTEMP,几种不同的方法在GPS大数据探查中的应用分析,刘鑫;张驰;刘汝涛;,山东科技大学测绘科学与工程学院;,电脑与电信,坏点;;GPS;;模型处理;;神经网络,"GPS定位系统对车辆的运行调控以及拥堵性分析具有重要意义。但定时采样的GPS数据难免存在坏点的情况,而坏点的存在对分析结果容易产生较大错误,从而影响交通管理决策。本文通过高斯混合模型、K-均值聚类分析以及SOM自组织神经网络三种方法完成对原始数据时间段划分、字段提取以及坏值清理的操作。这三种方法主要用于对数据进行聚类分析,根据分析结果识别孤立点从而进行清理。结果显示,高斯聚类与K-均值聚类算法的坏点识别精度小于SOM自组织神经网络,但前两种算法的运行效率较后者高。",2016/8/10,2016
CJFDTEMP,大数据时代的隐私安全问题与保护措施,彭菲;,湖南省长沙市雅礼中学;,智能城市,大数据安全;;隐私保护;;问题分析,"大数据的发展给人们的生活和生产带来了极大的便捷,在大数据时代,信息的处理和研究与以往相比,更加的复杂,数据安全性也备受关注,在社会的发展下,人们对数据安全性和隐私性的要求愈加严格,大数据的安全与隐私问题也日益凸显。",2016/9/25,2016
CJFDTEMP,语义推荐算法研究综述,黄震华;张佳雯;张波;喻剑;向阳;黄德双;,同济大学电子与信息工程学院;上海师范大学信息与机电工程学院;,电子学报,语义;;推荐算法;;内容推荐;;协同过滤推荐;;混合推荐;;社会化推荐,"近年来,语义推荐技术已成为信息服务领域的一个研究热点和重点.与传统的推荐算法相比,语义推荐算法在实时性、鲁棒性和推荐质量等方面具有显著的优势.针对语义推荐算法的国内外研究现状、进展,从四个角度进行归纳和总结,即基于语义的内容推荐算法、基于语义的协同过滤推荐算法、基于语义的混合推荐算法以及基于语义的社会化推荐算法,旨在尽可能全面地对语义推荐算法进行细致的介绍与分析,为相关研究人员提供有价值的学术参考.最后,立足于研究现状的分析与把握,对当前语义推荐算法所面临的挑战与发展趋势进行了展望.",2016/9/15,2016
CJFDTEMP,基于MD5签名及CAS认证的移动门户设计,洪丹丹;冯兴利;徐墨;锁志海;,西安交通大学数据与信息中心;,物联网技术,数据集成;;移动门户;;统一身份认证;;MD5;;iOS;;Android,"为解决移动门户系统有效识别用户真实身份与角色,并对用户敏感数据进行安全可靠的保护的问题,提出了将统一身份认证系统与移动门户对接并在数据转换及传输阶段采用MD5签名,保证数据的完整性和真实性,从而为iOS平台及Android平台用户同时提供安全性较高、差错率较小的移动服务。为降低移动数据流量和屏蔽系统差异,提出了使用中央数据转换器以轻量级数据格式完成移动客户端与后端数据库服务器交互的方式。",2016/9/20,2016
CJFDTEMP,基于改进TF-IDF算法的文本分类方法研究,贺科达;朱铮涛;程昱;,广东工业大学信息工程学院;,广东工业大学学报,提取;;特征选择;;文本分类;;预处理,"类别关键词是文本分类首先要解决的关键问题,在研究利用类别关键词及TF-IDF算法对文本进行分类的基础上,提出了一种改进的TF-IDF算法.首先建立类别关键词库,并对其进行扩充及去重,克服了向量空间模型不能很好调节权重的缺点.通过加入文档长度权值修正文档中关键词的权重,有效地解决了原有特征词条类别区分能力不足的问题.采用贝叶斯分类方法,结合实验验证了该算法的有效性,提高了文本分类的准确度.",2016/9/2 11:23,2016
CJFDTEMP,基于虚拟机械制造技术的农机件智能CAPP技术研究,殷小清;王阳;,广东理工职业学院;,农机化研究,农机部件;;虚拟制造;;CAPP系统;;工艺设计;;智能化,"为了提高农机部件批量设计和生产的效率与质量,以CAPP智能系统为基础,提出了一种具有虚拟制造功能的农机件智能化CAPP系统。基于农机部件加工制造的设计需求,从整体到局部设计了CAPP系统基本框架,并采用三维建模、工序自动生成和零部件虚拟制造验证等方法进行了设计,建立了农机零部件信息系统和工艺数据库。根据累计和质量控制图与休哈特控制图,结合VB软件编程技术,对CAPP的误差检测功能进行了算法设计。最后,通过采集和输入农机零件的参数进行了工艺过程设计,并利用CAPP系统实现了工艺过程的自动化生成和实时监测系统的误差状态,完成了叶轮的虚拟加工,进而验证了农机部件设计制造智能CAPP系统的可行性。",2017/5/1,2017
CJFDTEMP,用户在线行为的记忆性研究,丁晓强;宋礼鹏;,中北大学计算机科学与控制工程学院;,科学技术与工程,用户在线行为;;记忆性;;高斯分布;;网关日志;;幂律分布,"用户在线行为的记忆性研究有助于揭示用户在线行为特性,构建更准确的在线行为预测模式,对基于在线行为的网络安全防御和信息推荐都具有重要的意义。基于收集的某高校网关日志数据,首先分析了用户在线行为中的记忆特性。研究发现用户的在线行为具有较强的记忆性,其分布服从高斯分布。其次,定义了用户在线行为的记忆长度,统计发现其在个体水平和群体水平上都呈现幂律分布,表明用户的在线行为存在长期记忆。据此建立了马尔科夫过程模型,仿真重现了用户上网行为的记忆性特征。研究结果表明用户的在线行为不仅具有记忆性,而且这种记忆性可以为用户在线行为模式的构建提供指导。",2016/9/18,2016
CJFDTEMP,基于大数据的未来智慧家庭系统,张磊;顾景民;,兖矿集团信息化中心;,科技视界,大数据;;云计算;;智慧家庭;;智能;;数据分析,"随着科技的不断发展,人们期望更高品质的生活质量,越来越注重智慧家庭健康生活。大数据的飞速发展,并运用到各个领域,其中与云计算技术相结合的智慧家庭系统架构,使人们生活更智慧、更智能,不但能满足基本的家庭状况监控,而且还能使生活更舒适、更方便、更安全,建立一个智慧的家庭生态圈,迎接未来家庭的新时代。",2016/9/5,2016
CJFDTEMP,基于无标度网的制造业服务化系统自组织研究,张卫;王正肖;方水良;唐任仲;潘晓弘;,浙江大学机械工程学系工业工程中心;,高技术通讯,制造业服务化;;信息化;;自组织;;复杂系统;;无标度网,"针对制造企业为客户提供产品和服务的复杂性特点,建立了包括制造业服务化设计和制造业服务化组建等自组织过程的制造业服务化系统的自组织模型,初步实现了制造业服务化的智能化应用。同时构造了制造服务单元的无标度网络模型,分析了制造服务单元入度和出度的度分布特性;在制造业服务化设计中,构建了制造业服务化系统的功能—结构—服务模型,并且采用公理设计方法实现产品方案、利用客户需求挖掘实现服务方案;在制造业服务化组建中,提出了应用无标度网的制造服务单元生成制造业服务化系统过程。通过吹瓶机的制造业服务化系统设计和组建的示例验证了制造业服务化系统自组织模型的有效性,以及基于无标度网建模与分析的优越性。",2013/8/15,2013
CJFDTEMP,高速公路联网应急联动发布系统框架研究,袁飞;田科;郭亚中;白文娟;,河南省高速公路联网监控收费通信服务有限公司;中设设计集团股份有限公司;,福建交通科技,应急联动;;信息发布;;高速公路;;联网,"随着我国高速公路里程的增加,联网管理与应急联动发布发展迅速。为解决高速公路联网管理中的应急联动发布问题,在分析国内外现状和需求的基础上,对高速公路联网应急联动发布系统进行框架设计,可实现高速公路联网应急联动发布系统的良好整合。",2016/10/20,2016
CJFDTEMP,探析供电企业信息安全大数据分析方法和思路,徐源;,云南电网有限责任公司大理供电局;,通讯世界,供电企业;;信息安全;;大数据;;方法和思路,"大数据已经成为时代发展的潮流,对当前信息时代产生重大冲击。大数据将使信息技术体系和产业格局发生重大变化,对各个应用领域产生影响,也对国家网络和信息安全产生影响,利用大数据技术使网络安全问题得到解决已经成为大势所趋,大数据安全性也是大数据技术应用的关键。本文就供电企业信息安全大数据分析方法和思路进行探析。",2016/10/25,2016
CJFDTEMP,中医药院校信息类专业数据库原理课程教改探讨,殷云霞;王元茂;杨松涛;杨艳;李治;,安徽中医药大学医药信息工程学院;,无线互联科技,数据库原理;;课程教改;;中医药院校;;信息类专业;;人才培养方案,"针对高校数据库原理课程教学现状,文章提出了中医药院校信息类专业的数据库原理课程教学改革的新方案,从人才培养方案修订、课程内涵建设和教学模式改革3个方面对该课程教学改革进行了探讨。",2016/9/10,2016
CJFDTEMP,基于深度信念网络的个性化信息推荐,王兆凯;李亚星;冯旭鹏;刘利军;黄青松;刘晓梅;,昆明理工大学信息工程与自动化学院;昆明理工大学教育技术与网络中心;云南省计算机技术应用重点实验室;昆明佳谦科技有限公司;,计算机工程,信息推荐;;深度学习;;深度信念网络;;潜在狄利克雷分配模型;;模糊聚类,"为在信息推荐过程中挖掘出更多的信息关系,提出一种基于深度信念网络的信息推荐方法。利用模糊聚类进行预处理以达到跨类推荐的目的,根据用户浏览记录通过网络计算高分信息,并结合用户兴趣,使用潜在狄里克雷分配模型对高分信息进行权值调整,从而提高推荐准确率。在整个推荐过程中网络会根据用户行为对推荐信息权值进行相应调整。实验结果表明,该方法的推荐成功率比BP神经网络提高5.7%。",2016/10/15,2016
CJFDTEMP,面向自然语言处理的深度学习研究,奚雪峰;周国栋;,苏州大学计算机科学与技术学院;苏州科技学院电子与信息工程学院;苏州市移动网络技术与应用重点实验室;,自动化学报,自然语言处理;;深度学习;;表示学习;;特征学习;;神经网络,"近年来,深度学习在图像和语音处理领域已经取得显著进展,但是在同属人类认知范畴的自然语言处理任务中,研究还未取得重大突破.本文首先从深度学习的应用动机、首要任务及基本框架等角度介绍了深度学习的基本概念;其次,围绕数据表示和学习模型两方面,重点分析讨论了当前面向自然语言处理的深度学习研究进展及其应用策略;并进一步介绍了已有的深度学习平台和工具;最后,对深度学习在自然语言处理领域的发展趋势和有待深入研究的难点进行了展望.",2016/10/15,2016
CJFDTEMP,中文病理文本的结构化处理方法研究,陈德华;冯洁莹;乐嘉锦;潘乔;,东华大学计算机科学与技术学院;,计算机科学,中文病理文本;;结构化;;短句聚类;;模板提取,"病理文本作为一类重要的非结构化临床文档,对临床诊断至关重要。针对具体的中文病理文本数据,提出一种简单有效结构化处理方法。首先对中文病理历史文本数据进行预处理,包括数据清洗、短句切分及主干提取等步骤,从中提取出各个样本所对应的文本信息;然后通过短句聚类和统计参数筛选实现样本描述模板的提取;最后利用模板对病理文本进行即时结构化处理,得到最终的结构化处理结果。实验证明,该方法对同类文本可以达到很好的结构化效果;同时提取的模板会被定期优化以适应最新的数据结构化需求。",2016/10/15,2016
CJFDTEMP,一种新的在线流数据异常检测方法,丁智国;莫毓昌;杨凡;,浙江师范大学数理与信息工程学院;,计算机科学,流数据;;异常检测;;隔离森林;;在线集成学习,"流数据的海量、无限、分布动态变化且不均衡等特征使得对流数据的在线异常检测成为当前一个研究热点。分析了异常数据的少而不同且更容易通过随机空间的分割而孤立出来的特征,基于在线集成学习理论,提出了一种基于隔离森林的在线流数据异常检测算法。在4个UCI标准数据集上的实验结果表明提出的方法有效。",2016/10/15,2016
CJFDTEMP,基于多标签传播的社交网络用户影响力评估,许为;林柏钢;林思娟;杨旸;,福州大学数学与计算机科学学院;网络系统信息安全福建省高校重点实验室;,计算机科学,用户影响力;;多标签传播;;影响力传播;;社交网络;;效果评判,"为了识别出社交网络中的关键人物,需要对用户影响力进行评估。由于影响力是借助信息在网络中的扩散而逐步形成的,因此需首先对影响力传播过程进行建模;然后以该模型为基础,用标签表示影响力的所有者,以隶属度表示用户被影响的程度,利用多标签传播来模拟影响力传播的过程,实现了一种新的用户影响力评估算法MLPIA(Multi-label Propagation User Influence Asessment Algorithm);最后,在真实数据集上测验排名靠前的用户的影响力覆盖范围和紧密中心性,结果证明了该算法的合理性和有效性。",2016/10/15,2016
CJFDTEMP,基于Spark的大数据热图可视化方法,张繁;袁兆康;肖凡平;尤堃;王章野;,浙江工业大学计算机科学与技术学院;浙江大学CAD&CG国家重点实验室;,计算机辅助设计与图形学学报,热图;;并行计算;;大数据;;细节层次,"针对普通客户端浏览和分析大数据困难的问题,结合Spark和LOD技术,以热图为例提出一种面向大数据可视化技术框架.首先利用Spark平台分层并以瓦片为单位并行计算,然后将结果分布式存储在HDFS上,最后通过web服务器应用Ajax技术结合地理信息提供各种时空分析服务.文中重点解决了数据点位置和地图之间的映射,以及由于并行计算导致的热图瓦片之间边缘偏差这2个问题.实验结果表明,该方法将数据交互操作与数据绘制和计算任务分离,为浏览器端大数据可视化提供了一个新的思路.",2016/11/15,2016
CJFDTEMP,网络安全之道可道;非常道——访国家信息技术安全研究中心总工程师李京春,唐莉;,,信息安全与通信保密,安全研究中心;李京春;网络安全;科技部信息;信息安全专家;道可道;工业控制系统;信息安全产业;信息技术;信息化专家;,"李京春,男,教授级高级工程师。现任国家信息技术安全研究中心副主任兼总工程师,北京科技大学特聘博士生导师。中央网信办党政云审查专家组副组长,国家科技部信息安全专家组成员、公安部信息安全等级保护建设指导委员会委员、国家科技部863信息安全专家组成员、国家",2016/10/10,2016
CJFDTEMP,基于混合遗传算法的高维离群数据检测,施冬冬;方星星;,安徽大学江淮学院;解放军陆军军官学院;,赤峰学院学报(自然科学版),离群点;;遗传算法;;模拟退火算法,"离群点研究在实际应用中有着重要的意义,随着数据规模的不断扩大,传统的离群点检测方法已经不适用于高维空间数据,本文在遗传算法的基础上结合模拟退火算法,一方面利用遗传算法对高维数据处理有很好的全局搜索能力,一方面利用模拟退火算法的局部搜索能力,最后经实验证明,本文提出的新算法能有效的提高高维空间离群点检测的效率.",2016/10/25,2016
CJFDTEMP,大数据技术:从数的解蔽到数据的遮蔽之现象学考察,陈艳;李君亮;,广西民族师范学院数学与计算机科学学院;,河北师范大学学报(哲学社会科学版),数;;数据;;大数据技术;;遮蔽;;解蔽,"大数据技术沿着""数→数据→数学化→大数据技术""这一逻辑脉络演化而来。数的发现将世界带入人的眼前,从而开启了微数据对世界的解蔽。近代自然科学的发展呈现的小数据将世界数学化,从而造成了世界的遮蔽。大数据时代,世界以数的复杂性方式显现,使得世界面临被深层遮蔽的危险,更使世界获得全面解蔽的可能。",2016/9/5,2016
CJFDTEMP,基于项目近邻的约束概率矩阵分解算法,张天杰;曹苏燕;闫世洋;,南京邮电大学计算机学院;,计算机技术与发展,推荐系统;;协同过滤;;约束概率矩阵分解;;项目近邻,"在个性化推荐领域,协同过滤是目前最为成功应用最为广泛的推荐技术之一。约束概率矩阵分解算法便是一种基于模型的协同过滤算法,它能有效地面对推荐系统中遇到的海量数据问题,保证推荐的实时性。然而,传统的约束概率矩阵分解算法并没有考虑用户或者项目之间的关系,使得算法的推荐质量受到影响。为进一步提高算法推荐的质量,文中在约束概率矩阵分解算法模型的基础上引入项目近邻关系,通过结合从项目简介中提取的固有特征和用户评定的标签特征两方面信息来确定项目的最近邻居集合,并将该邻居集合融合到基于约束的概率矩阵分解模型中产生推荐。通过在真实的数据集上的验证结果表明,该算法能够更有效地预测用户对项目的评分,提高算法的推荐精...",2016/9/19 8:42,2016
CJFDTEMP,基于用户回复内容观点支持度的评论有用性计算,李学明;张朝阳;佘维军;,重庆大学计算机学院;,计算机应用,评论有用性;;观点支持度;;情感分析;;观点摘要;;用户回复,"针对有监督评论有用性预测方法中的训练数据集难以构造,以及无监督方法缺乏对情感信息支撑的问题,提出基于语义和情感信息构建一种无监督模型,用于对评论有用性进行预测,同时考虑了评论和评论下回复内容对观点的支持度用来计算观点的有用性得分,进而得到评论的有用性。同时,提出结合句法分析和改进潜在狄利克雷分配(LDA)模型的评论摘要方法用于评论有用性预测模型中的观点提取,基于句法分析结果构建must-link和cannot-link两种约束条件指导主题模型学习,在保证召回率的同时提高模型准确率。该方法在实验数据集上能取得70%左右的F1值和90%左右的排序准确率,且实例应用也表明该方法对结果具有较好的解释性...",2016/10/10,2016
